"","subject","roi","run","onset","category","trial_type","word","logit","acc"
"1","sub-020","VTC","1",0.0021,"WP","AH","OVEN",2.92579491344083,1
"2","sub-020","VTC","1",12.019,"WF","AH","BANANA",3.53377804407635,1
"3","sub-020","VTC","1",24.0186,"WF","AH","GOAT",3.04090288220917,1
"4","sub-020","VTC","1",36.0181,"WP","NR","HAM",3.66316965064482,1
"5","sub-020","VTC","1",48.0246,"WF","AH","PAIL",3.6617464378441,1
"6","sub-020","VTC","1",60.0251,"WP","AM","DEER",3.63233873963933,1
"7","sub-020","VTC","1",72.0253,"WF","AH","ENVELOPE",3.61574939668103,1
"8","sub-020","VTC","1",84.026,"WP","AM","HONEY",3.65010526332938,1
"9","sub-020","VTC","1",96.0259,"WF","AH","MONKEY",3.65482017816995,1
"10","sub-020","VTC","1",108.0254,"WP","NR","MOON",3.66226063741437,1
"11","sub-020","VTC","1",120.0181,"WF","AH","HIGHWAY",3.66011706207532,1
"12","sub-020","VTC","1",132.0178,"WP","AH","VIOLIN",3.60982387335255,1
"13","sub-020","VTC","1",144.0177,"WP","NR","MAGNET",3.539649376776,1
"14","sub-020","VTC","1",156.0249,"WF","AH","SEAL",3.65675648534673,1
"15","sub-020","VTC","1",168.0272,"WF","AH","BROOM",3.56115365114379,1
"16","sub-020","VTC","1",180.0254,"WP","NR","NET",3.66169919772187,1
"17","sub-020","VTC","1",192.0267,"WF","NR","BARREL",3.16348942535003,1
"18","sub-020","VTC","1",204.0255,"WP","AH","PYTHON",3.3049627079969,1
"19","sub-020","VTC","1",216.0181,"WF","IM","DESK",2.56137513180198,1
"20","sub-020","VTC","1",228.0187,"WF","AH","SWORD",3.66252436315141,1
"21","sub-020","VTC","1",240.0192,"WP","IM","BOWL",3.64877482701154,1
"22","sub-020","VTC","1",252.0262,"WP","AM","ANCHOR",-0.0999466231724447,0
"23","sub-020","VTC","1",264.0263,"WP","IM","SHEEP",3.65896704534945,1
"24","sub-020","VTC","1",276.0259,"WF","AH","STRING",3.65160978869643,1
"25","sub-020","VTC","2",0.0015,"WF","AH","BASKET",3.27105774480171,1
"26","sub-020","VTC","2",12.0252,"WP","AH","ORANGE",3.48056976406357,1
"27","sub-020","VTC","2",24.026,"WF","AH","MUSTARD",3.61471025492794,1
"28","sub-020","VTC","2",36.0265,"WP","IM","APPLE",3.61975048209248,1
"29","sub-020","VTC","2",48.0253,"WP","IM","PAINTBRUSH",3.65775197272111,1
"30","sub-020","VTC","2",60.0262,"WF","AH","CHERRY",3.65920078676669,1
"31","sub-020","VTC","2",72.0175,"WP","IM","TOWEL",3.65290093824247,1
"32","sub-020","VTC","2",84.0199,"WF","AH","CANNON",3.66305424822254,1
"33","sub-020","VTC","2",96.0178,"WP","IM","CIGAR",3.58631056606055,1
"34","sub-020","VTC","2",108.0257,"WF","AH","OYSTER",3.61114875624451,1
"35","sub-020","VTC","2",120.0248,"WF","AH","CAPE",3.53074769528035,1
"36","sub-020","VTC","2",132.0248,"WP","AH","PIGEON",3.6050706649438,1
"37","sub-020","VTC","2",144.0248,"WP","IH","ROPE",3.26427021666656,1
"38","sub-020","VTC","2",156.0258,"WF","AH","MAP",3.39190378672363,1
"39","sub-020","VTC","2",168.0173,"WF","AH","LAMP",3.41988712074133,1
"40","sub-020","VTC","2",180.0202,"WF","IM","MUFFIN",2.48573641780036,1
"41","sub-020","VTC","2",192.0181,"WP","AH","NAPKIN",3.65352115633427,1
"42","sub-020","VTC","2",204.0265,"WP","AH","MILK",3.52515712179344,1
"43","sub-020","VTC","2",216.0253,"WP","IM","SOUP",-0.851311177319799,0
"44","sub-020","VTC","2",228.0266,"WF","IM","COUCH",3.61357894181728,1
"45","sub-020","VTC","2",240.0261,"WP","AH","OMELET",3.5231200127061,1
"46","sub-020","VTC","2",252.0246,"WP","AH","FENCE",3.01512125390882,1
"47","sub-020","VTC","2",264.025,"WF","AH","CASTLE",1.92830848890136,1
"48","sub-020","VTC","2",276.0184,"WF","AH","NEEDLE",2.8802653968265,1
"49","sub-020","VTC","3",0.0038,"WP","AM","WHIP",2.73911392776884,1
"50","sub-020","VTC","3",12.0239,"WP","AH","TRAY",2.80490075187087,1
"51","sub-020","VTC","3",24.0224,"WP","AH","ROSE",3.39906171155767,1
"52","sub-020","VTC","3",36.0234,"WF","AM","KETTLE",3.66287073553162,1
"53","sub-020","VTC","3",48.0232,"WP","NR","LOCKER",3.6631817010972,1
"54","sub-020","VTC","3",60.0238,"WF","AH","CRADLE",3.65305564826197,1
"55","sub-020","VTC","3",72.0167,"WP","AH","RAILROAD",3.59280555499764,1
"56","sub-020","VTC","3",84.0163,"WF","AH","JACKET",3.6195209202369,1
"57","sub-020","VTC","3",96.0163,"WP","AM","JELLY",3.66243536501656,1
"58","sub-020","VTC","3",108.0224,"WF","AH","BALLOON",3.58570398203197,1
"59","sub-020","VTC","3",120.0231,"WP","AH","WINE",3.62794906728985,1
"60","sub-020","VTC","3",132.0222,"WF","AH","KNIFE",3.65519013736901,1
"61","sub-020","VTC","3",144.022,"WF","AH","MOUSE",3.51320454757873,1
"62","sub-020","VTC","3",156.0235,"WP","AH","CHEESE",3.48723932940769,1
"63","sub-020","VTC","3",168.0158,"WF","AH","BACON",3.08508968397413,1
"64","sub-020","VTC","3",180.0168,"WF","AH","STAPLER",1.51932296201961,1
"65","sub-020","VTC","3",192.0169,"WF","AH","TRUMPET",3.66330848646399,1
"66","sub-020","VTC","3",204.0228,"WP","AH","TIRE",3.64817661041429,1
"67","sub-020","VTC","3",216.0237,"WP","AH","PHONE",3.56494559450364,1
"68","sub-020","VTC","3",228.0223,"WP","AH","SYRUP",3.64954562082056,1
"69","sub-020","VTC","3",240.0217,"WF","AH","COFFEE",3.65739381755173,1
"70","sub-020","VTC","3",252.0224,"WF","AH","BIBLE",3.6323899745307,1
"71","sub-020","VTC","3",264.0167,"WP","AH","LADDER",3.65931976595257,1
"72","sub-020","VTC","3",276.0152,"WF","AH","UMBRELLA",2.90026017724191,1
"73","sub-020","VTC","4",0.0031,"WP","AH","PENNY",3.07506838150085,1
"74","sub-020","VTC","4",12.0269,"WF","IM","WOLF",3.66032938002509,1
"75","sub-020","VTC","4",24.0272,"WP","AH","SPOON",3.39588354672487,1
"76","sub-020","VTC","4",36.027,"WP","AH","LION",2.86221952399492,1
"77","sub-020","VTC","4",48.0277,"WP","AM","TROPHY",1.99896524063958,1
"78","sub-020","VTC","4",60.0255,"WF","AH","CRAB",3.6060297725538,1
"79","sub-020","VTC","4",72.0183,"WF","AM","BENCH",2.62240160144074,1
"80","sub-020","VTC","4",84.0195,"WF","AH","BADGE",2.9829152349766,1
"81","sub-020","VTC","4",96.0199,"WP","NR","CORN",3.65089394869372,1
"82","sub-020","VTC","4",108.0266,"WF","AH","MUG",3.51358581381452,1
"83","sub-020","VTC","4",120.0255,"WF","AH","CANE",3.62723741888791,1
"84","sub-020","VTC","4",132.0274,"WP","AH","FAN",3.66321834735672,1
"85","sub-020","VTC","4",144.0261,"WF","IM","CROWN",1.22056853521391,1
"86","sub-020","VTC","4",156.0269,"WF","AH","OTTER",3.51209525461591,1
"87","sub-020","VTC","4",168.0188,"WF","AH","TIGER",-0.281108036090378,0
"88","sub-020","VTC","4",180.0187,"WP","AH","FORK",1.23382809124331,1
"89","sub-020","VTC","4",192.019,"WP","AH","BELL",-0.368319527105441,0
"90","sub-020","VTC","4",204.0256,"WF","IM","TURTLE",2.12938128289432,1
"91","sub-020","VTC","4",216.0271,"WF","AH","TOAST",2.81653309837072,1
"92","sub-020","VTC","4",228.0282,"WP","AH","POTATO",3.36655629879985,1
"93","sub-020","VTC","4",240.0261,"WP","AH","FLAG",3.54045995836196,1
"94","sub-020","VTC","4",252.0271,"WF","AH","KITTEN",3.64407917828275,1
"95","sub-020","VTC","4",264.0179,"WP","AH","STOOL",3.04389426751595,1
"96","sub-020","VTC","4",276.0203,"WP","AH","LIZARD",3.5125715413276,1
"97","sub-020","VTC","5",0.0024,"WF","AH","ELEPHANT",3.62776166269044,1
"98","sub-020","VTC","5",12.0182,"WP","AH","HOOK",3.6390596918188,1
"99","sub-020","VTC","5",24.0177,"WF","AH","PENCIL",2.6497066189806,1
"100","sub-020","VTC","5",36.025,"WF","AH","SOCK",1.04603942428432,1
"101","sub-020","VTC","5",48.025,"WF","AH","TAXI",3.2164697164785,1
"102","sub-020","VTC","5",60.0256,"WP","AH","SHOWER",3.65810355387145,1
"103","sub-020","VTC","5",72.026,"WF","AH","CEREAL",3.46201383123304,1
"104","sub-020","VTC","5",84.0262,"WP","AM","CAMERA",3.49142437353448,1
"105","sub-020","VTC","5",96.0251,"WF","AH","NEST",1.77046908410077,1
"106","sub-020","VTC","5",108.0178,"WF","AH","BONE",3.66083118258558,1
"107","sub-020","VTC","5",120.0185,"WP","AM","DOLLAR",3.50508886034002,1
"108","sub-020","VTC","5",132.0186,"WP","AH","SHOVEL",3.58705359183456,1
"109","sub-020","VTC","5",144.025,"WF","AH","SOAP",3.66353758529049,1
"110","sub-020","VTC","5",156.0249,"WP","AH","TRACTOR",1.89376707600776,1
"111","sub-020","VTC","5",168.025,"WP","AM","BRAIN",3.65220409587345,1
"112","sub-020","VTC","5",180.0253,"WP","AH","QUILT",3.47183820068661,1
"113","sub-020","VTC","5",192.0253,"WF","IH","PILLOW",3.49014886884165,1
"114","sub-020","VTC","5",204.018,"WP","AH","CARROT",3.13530815292405,1
"115","sub-020","VTC","5",216.0181,"WP","AH","DOLL",3.64088425103518,1
"116","sub-020","VTC","5",228.0254,"WF","AH","GLASSES",3.65027284267529,1
"117","sub-020","VTC","5",240.0243,"WF","AH","KEG",3.64761873890539,1
"118","sub-020","VTC","5",252.0256,"WP","AH","DRUM",3.48734325208031,1
"119","sub-020","VTC","5",264.0258,"WP","AM","STAR",3.65529114904053,1
"120","sub-020","VTC","5",276.0259,"WF","AH","WALLET",3.54072481616341,1
"121","sub-020","ANG","1",0.0021,"WP","AH","OVEN",3.0609376359574,1
"122","sub-020","ANG","1",12.019,"WF","AH","BANANA",3.21834421949985,1
"123","sub-020","ANG","1",24.0186,"WF","AH","GOAT",3.60515077611149,1
"124","sub-020","ANG","1",36.0181,"WP","NR","HAM",3.64436793009569,1
"125","sub-020","ANG","1",48.0246,"WF","AH","PAIL",2.32061532595932,1
"126","sub-020","ANG","1",60.0251,"WP","AM","DEER",1.67745744300424,1
"127","sub-020","ANG","1",72.0253,"WF","AH","ENVELOPE",2.59332388757379,1
"128","sub-020","ANG","1",84.026,"WP","AM","HONEY",3.54965102951825,1
"129","sub-020","ANG","1",96.0259,"WF","AH","MONKEY",3.52585337677673,1
"130","sub-020","ANG","1",108.0254,"WP","NR","MOON",3.61640736148508,1
"131","sub-020","ANG","1",120.0181,"WF","AH","HIGHWAY",3.62624202416051,1
"132","sub-020","ANG","1",132.0178,"WP","AH","VIOLIN",-0.278669232878301,0
"133","sub-020","ANG","1",144.0177,"WP","NR","MAGNET",2.62386029278278,1
"134","sub-020","ANG","1",156.0249,"WF","AH","SEAL",0.537975618078858,1
"135","sub-020","ANG","1",168.0272,"WF","AH","BROOM",3.30363765194473,1
"136","sub-020","ANG","1",180.0254,"WP","NR","NET",3.64855108147478,1
"137","sub-020","ANG","1",192.0267,"WF","NR","BARREL",-0.355370080400868,0
"138","sub-020","ANG","1",204.0255,"WP","AH","PYTHON",0.276178879254731,1
"139","sub-020","ANG","1",216.0181,"WF","IM","DESK",1.43749427720855,1
"140","sub-020","ANG","1",228.0187,"WF","AH","SWORD",3.66223628047857,1
"141","sub-020","ANG","1",240.0192,"WP","IM","BOWL",3.2475912054656,1
"142","sub-020","ANG","1",252.0262,"WP","AM","ANCHOR",3.35220324130149,1
"143","sub-020","ANG","1",264.0263,"WP","IM","SHEEP",3.32109049694044,1
"144","sub-020","ANG","1",276.0259,"WF","AH","STRING",3.16557356048084,1
"145","sub-020","ANG","2",0.0015,"WF","AH","BASKET",3.17525970272068,1
"146","sub-020","ANG","2",12.0252,"WP","AH","ORANGE",3.26984536212084,1
"147","sub-020","ANG","2",24.026,"WF","AH","MUSTARD",3.53283827436046,1
"148","sub-020","ANG","2",36.0265,"WP","IM","APPLE",3.25446900963154,1
"149","sub-020","ANG","2",48.0253,"WP","IM","PAINTBRUSH",3.55863632552993,1
"150","sub-020","ANG","2",60.0262,"WF","AH","CHERRY",3.23943606101607,1
"151","sub-020","ANG","2",72.0175,"WP","IM","TOWEL",3.57206938362035,1
"152","sub-020","ANG","2",84.0199,"WF","AH","CANNON",3.65534470240815,1
"153","sub-020","ANG","2",96.0178,"WP","IM","CIGAR",-1.46572116243955,0
"154","sub-020","ANG","2",108.0257,"WF","AH","OYSTER",1.60115436497358,1
"155","sub-020","ANG","2",120.0248,"WF","AH","CAPE",2.49749245896225,1
"156","sub-020","ANG","2",132.0248,"WP","AH","PIGEON",2.40794864200244,1
"157","sub-020","ANG","2",144.0248,"WP","IH","ROPE",3.61962894817091,1
"158","sub-020","ANG","2",156.0258,"WF","AH","MAP",1.32710282040914,1
"159","sub-020","ANG","2",168.0173,"WF","AH","LAMP",3.27463282470441,1
"160","sub-020","ANG","2",180.0202,"WF","IM","MUFFIN",1.51016969263343,1
"161","sub-020","ANG","2",192.0181,"WP","AH","NAPKIN",2.53147478861531,1
"162","sub-020","ANG","2",204.0265,"WP","AH","MILK",-0.602275212132454,0
"163","sub-020","ANG","2",216.0253,"WP","IM","SOUP",1.70395048322209,1
"164","sub-020","ANG","2",228.0266,"WF","IM","COUCH",1.77163114645429,1
"165","sub-020","ANG","2",240.0261,"WP","AH","OMELET",2.51179797125439,1
"166","sub-020","ANG","2",252.0246,"WP","AH","FENCE",3.62307130675275,1
"167","sub-020","ANG","2",264.025,"WF","AH","CASTLE",2.27169580542869,1
"168","sub-020","ANG","2",276.0184,"WF","AH","NEEDLE",2.56667261732392,1
"169","sub-020","ANG","3",0.0038,"WP","AM","WHIP",1.03434883836032,1
"170","sub-020","ANG","3",12.0239,"WP","AH","TRAY",3.49570353811612,1
"171","sub-020","ANG","3",24.0224,"WP","AH","ROSE",-0.976791445921085,0
"172","sub-020","ANG","3",36.0234,"WF","AM","KETTLE",3.65626748459192,1
"173","sub-020","ANG","3",48.0232,"WP","NR","LOCKER",3.63927652773646,1
"174","sub-020","ANG","3",60.0238,"WF","AH","CRADLE",3.61819384431551,1
"175","sub-020","ANG","3",72.0167,"WP","AH","RAILROAD",2.71677022889234,1
"176","sub-020","ANG","3",84.0163,"WF","AH","JACKET",3.17639328471387,1
"177","sub-020","ANG","3",96.0163,"WP","AM","JELLY",3.62602297750214,1
"178","sub-020","ANG","3",108.0224,"WF","AH","BALLOON",2.93133694137098,1
"179","sub-020","ANG","3",120.0231,"WP","AH","WINE",3.43393564005881,1
"180","sub-020","ANG","3",132.0222,"WF","AH","KNIFE",3.65555688000608,1
"181","sub-020","ANG","3",144.022,"WF","AH","MOUSE",2.56238756289667,1
"182","sub-020","ANG","3",156.0235,"WP","AH","CHEESE",3.53344040672905,1
"183","sub-020","ANG","3",168.0158,"WF","AH","BACON",-1.22580311939192,0
"184","sub-020","ANG","3",180.0168,"WF","AH","STAPLER",-0.209195791362803,0
"185","sub-020","ANG","3",192.0169,"WF","AH","TRUMPET",3.57491718379192,1
"186","sub-020","ANG","3",204.0228,"WP","AH","TIRE",2.09434796248181,1
"187","sub-020","ANG","3",216.0237,"WP","AH","PHONE",2.69683115287498,1
"188","sub-020","ANG","3",228.0223,"WP","AH","SYRUP",2.2132724714879,1
"189","sub-020","ANG","3",240.0217,"WF","AH","COFFEE",3.6119794230105,1
"190","sub-020","ANG","3",252.0224,"WF","AH","BIBLE",3.53429786427162,1
"191","sub-020","ANG","3",264.0167,"WP","AH","LADDER",3.66337918401743,1
"192","sub-020","ANG","3",276.0152,"WF","AH","UMBRELLA",2.21817411765584,1
"193","sub-020","ANG","4",0.0031,"WP","AH","PENNY",3.45833814696359,1
"194","sub-020","ANG","4",12.0269,"WF","IM","WOLF",3.59098021316879,1
"195","sub-020","ANG","4",24.0272,"WP","AH","SPOON",2.61596281245841,1
"196","sub-020","ANG","4",36.027,"WP","AH","LION",0.921272718672549,1
"197","sub-020","ANG","4",48.0277,"WP","AM","TROPHY",-2.86487966105696,0
"198","sub-020","ANG","4",60.0255,"WF","AH","CRAB",3.58424131891534,1
"199","sub-020","ANG","4",72.0183,"WF","AM","BENCH",0.773835988621281,1
"200","sub-020","ANG","4",84.0195,"WF","AH","BADGE",1.89331968523873,1
"201","sub-020","ANG","4",96.0199,"WP","NR","CORN",3.61593542221093,1
"202","sub-020","ANG","4",108.0266,"WF","AH","MUG",2.58875687414665,1
"203","sub-020","ANG","4",120.0255,"WF","AH","CANE",3.09836084019814,1
"204","sub-020","ANG","4",132.0274,"WP","AH","FAN",3.64825197775787,1
"205","sub-020","ANG","4",144.0261,"WF","IM","CROWN",1.5571985341483,1
"206","sub-020","ANG","4",156.0269,"WF","AH","OTTER",2.7521938531703,1
"207","sub-020","ANG","4",168.0188,"WF","AH","TIGER",-0.488296158280518,0
"208","sub-020","ANG","4",180.0187,"WP","AH","FORK",-1.20944909811767,0
"209","sub-020","ANG","4",192.019,"WP","AH","BELL",2.20972917994843,1
"210","sub-020","ANG","4",204.0256,"WF","IM","TURTLE",-2.1075800478819,0
"211","sub-020","ANG","4",216.0271,"WF","AH","TOAST",0.840224516766452,1
"212","sub-020","ANG","4",228.0282,"WP","AH","POTATO",2.8597422577584,1
"213","sub-020","ANG","4",240.0261,"WP","AH","FLAG",3.00192398843783,1
"214","sub-020","ANG","4",252.0271,"WF","AH","KITTEN",3.57179122887806,1
"215","sub-020","ANG","4",264.0179,"WP","AH","STOOL",-1.1612095489334,0
"216","sub-020","ANG","4",276.0203,"WP","AH","LIZARD",3.33550769837546,1
"217","sub-020","ANG","5",0.0024,"WF","AH","ELEPHANT",-0.105843820259506,0
"218","sub-020","ANG","5",12.0182,"WP","AH","HOOK",2.29335673790656,1
"219","sub-020","ANG","5",24.0177,"WF","AH","PENCIL",3.43351089937274,1
"220","sub-020","ANG","5",36.025,"WF","AH","SOCK",-0.58033103053562,0
"221","sub-020","ANG","5",48.025,"WF","AH","TAXI",3.50439203676702,1
"222","sub-020","ANG","5",60.0256,"WP","AH","SHOWER",3.6605014878538,1
"223","sub-020","ANG","5",72.026,"WF","AH","CEREAL",0.74665953632514,1
"224","sub-020","ANG","5",84.0262,"WP","AM","CAMERA",0.528289383434862,1
"225","sub-020","ANG","5",96.0251,"WF","AH","NEST",0.828124053716705,1
"226","sub-020","ANG","5",108.0178,"WF","AH","BONE",3.52928049364008,1
"227","sub-020","ANG","5",120.0185,"WP","AM","DOLLAR",2.30623213548529,1
"228","sub-020","ANG","5",132.0186,"WP","AH","SHOVEL",3.10277520632998,1
"229","sub-020","ANG","5",144.025,"WF","AH","SOAP",3.65665965507403,1
"230","sub-020","ANG","5",156.0249,"WP","AH","TRACTOR",1.420584595978,1
"231","sub-020","ANG","5",168.025,"WP","AM","BRAIN",2.8192038395653,1
"232","sub-020","ANG","5",180.0253,"WP","AH","QUILT",2.40349216045958,1
"233","sub-020","ANG","5",192.0253,"WF","IH","PILLOW",3.47116057243309,1
"234","sub-020","ANG","5",204.018,"WP","AH","CARROT",2.49839516246836,1
"235","sub-020","ANG","5",216.0181,"WP","AH","DOLL",1.08146420953479,1
"236","sub-020","ANG","5",228.0254,"WF","AH","GLASSES",0.93679174231716,1
"237","sub-020","ANG","5",240.0243,"WF","AH","KEG",3.53815666351028,1
"238","sub-020","ANG","5",252.0256,"WP","AH","DRUM",1.83354846050463,1
"239","sub-020","ANG","5",264.0258,"WP","AM","STAR",3.65042608133943,1
"240","sub-020","ANG","5",276.0259,"WF","AH","WALLET",2.25881945110702,1
"241","sub-021","VTC","1",0.0021,"WP","IH","CIGAR",1.44957063965748,1
"242","sub-021","VTC","1",12.0213,"WF","AH","CAGE",3.52961040541161,1
"243","sub-021","VTC","1",24.0159,"WP","IM","DESK",1.83521509339221,1
"244","sub-021","VTC","1",36.0156,"WP","IM","WHIP",3.58801410166816,1
"245","sub-021","VTC","1",48.0222,"WF","IM","CAMERA",3.61243165130789,1
"246","sub-021","VTC","1",60.0214,"WF","IH","CANE",2.41888019017212,1
"247","sub-021","VTC","1",72.0221,"WP","AH","SWORD",3.60864443352633,1
"248","sub-021","VTC","1",84.0227,"WP","AH","NEST",2.94253576399341,1
"249","sub-021","VTC","1",96.0206,"WF","IM","STAPLER",3.09934529982089,1
"250","sub-021","VTC","1",108.0224,"WP","AH","CORN",3.51777903428516,1
"251","sub-021","VTC","1",120.0147,"WF","AM","SHOVEL",3.64941774479328,1
"252","sub-021","VTC","1",132.0154,"WF","AH","STOOL",2.20608519938815,1
"253","sub-021","VTC","1",144.0153,"WP","IH","MOON",3.3585662144781,1
"254","sub-021","VTC","1",156.0216,"WF","IM","ENVELOPE",3.30491324016145,1
"255","sub-021","VTC","1",168.0222,"WP","AH","WALLET",3.64886423441339,1
"256","sub-021","VTC","1",180.0219,"WF","IM","COFFEE",3.06666459582502,1
"257","sub-021","VTC","1",192.0233,"WF","IM","ROPE",2.16402895719524,1
"258","sub-021","VTC","1",204.0212,"WF","AH","OVEN",3.2547411666305,1
"259","sub-021","VTC","1",216.0155,"WP","AH","BADGE",3.63085656721438,1
"260","sub-021","VTC","1",228.0149,"WP","AH","OMELET",2.94190304769835,1
"261","sub-021","VTC","1",240.0155,"WF","AH","PENNY",3.60461877193189,1
"262","sub-021","VTC","1",252.0221,"WP","IM","FAN",1.66991849122777,1
"263","sub-021","VTC","1",264.0225,"WP","AH","MUFFIN",3.23412728110754,1
"264","sub-021","VTC","1",276.0221,"WF","AM","DOLLAR",2.65428865419568,1
"265","sub-021","VTC","2",0.0018,"WF","AM","FLASK",3.36573908487969,1
"266","sub-021","VTC","2",12.0174,"WP","AH","POTATO",3.08538194145819,1
"267","sub-021","VTC","2",24.0173,"WP","AH","BRAIN",3.37008615769769,1
"268","sub-021","VTC","2",36.0245,"WF","IM","PAINTBRUSH",2.75711167309089,1
"269","sub-021","VTC","2",48.0241,"WF","AM","TIRE",3.33254315134706,1
"270","sub-021","VTC","2",60.0243,"WP","IM","NET",3.14210512459331,1
"271","sub-021","VTC","2",72.0251,"WP","AH","JELLY",3.63041025144449,1
"272","sub-021","VTC","2",84.0234,"WF","AH","TOAST",3.24146365918646,1
"273","sub-021","VTC","2",96.0174,"WF","AH","ARROW",3.34329190156974,1
"274","sub-021","VTC","2",108.0183,"WP","AH","PURSE",3.66151519179752,1
"275","sub-021","VTC","2",120.0173,"WF","AH","ROCKET",3.66256048858895,1
"276","sub-021","VTC","2",132.0231,"WP","AH","DRUM",3.6113367633091,1
"277","sub-021","VTC","2",144.0245,"WF","AM","NEEDLE",3.65086661307157,1
"278","sub-021","VTC","2",156.0236,"WP","AH","LION",3.65304294850277,1
"279","sub-021","VTC","2",168.024,"WP","IH","TROPHY",-1.4813489885188,0
"280","sub-021","VTC","2",180.0256,"WF","AM","LOCKER",2.6674703473942,1
"281","sub-021","VTC","2",192.0231,"WP","IH","GUITAR",3.47857886311568,1
"282","sub-021","VTC","2",204.0195,"WF","AM","WOLF",3.46342965587223,1
"283","sub-021","VTC","2",216.0167,"WP","AH","BENCH",3.64093976239087,1
"284","sub-021","VTC","2",228.0248,"WF","AH","DIAMOND",3.21778613406373,1
"285","sub-021","VTC","2",240.0243,"WF","AH","UMBRELLA",3.58328277053869,1
"286","sub-021","VTC","2",252.0246,"WF","AM","QUILT",2.56389805110425,1
"287","sub-021","VTC","2",264.0242,"WP","AH","CEREAL",3.53530820040393,1
"288","sub-021","VTC","2",276.0251,"WP","AH","TOWEL",1.41411106901444,1
"289","sub-021","VTC","3",0.0026,"WF","IM","CLOCK",3.27628295499865,1
"290","sub-021","VTC","3",12.0221,"WP","AH","COUCH",2.97006858100643,1
"291","sub-021","VTC","3",24.022,"WF","AM","FENCE",3.33183487848347,1
"292","sub-021","VTC","3",36.0223,"WP","AH","TRACTOR",3.3617454292093,1
"293","sub-021","VTC","3",48.0155,"WF","IM","ELEPHANT",3.34930534878911,1
"294","sub-021","VTC","3",60.0159,"WP","AH","HAM",3.11352640778012,1
"295","sub-021","VTC","3",72.0155,"WF","IM","CHICKEN",3.17953459317326,1
"296","sub-021","VTC","3",84.0217,"WP","IM","BONE",3.40211106730956,1
"297","sub-021","VTC","3",96.0236,"WF","IM","OYSTER",3.08696769013745,1
"298","sub-021","VTC","3",108.0234,"WF","IM","FLAG",3.22593781760654,1
"299","sub-021","VTC","3",120.0227,"WF","AH","NAPKIN",1.96708819439196,1
"300","sub-021","VTC","3",132.0213,"WP","AH","SHOWER",3.58959738215646,1
"301","sub-021","VTC","3",156.0156,"WF","IM","SOCK",3.39535018834742,1
"302","sub-021","VTC","3",168.0167,"WP","AH","TIGER",3.5738671633804,1
"303","sub-021","VTC","3",180.0216,"WP","AH","CANOE",3.50811982473158,1
"304","sub-021","VTC","3",192.0222,"WF","IM","ORANGE",3.43020670801774,1
"305","sub-021","VTC","3",204.0215,"WP","AH","CAKE",1.5567383430716,1
"306","sub-021","VTC","3",228.0221,"WP","AH","MAP",-1.12528807104941,0
"307","sub-021","VTC","3",240.0158,"WP","AM","BUTTER",3.34724327128472,1
"308","sub-021","VTC","3",252.0156,"WF","NR","DUCK",3.63047183938777,1
"309","sub-021","VTC","3",264.0159,"WP","AH","LIZARD",3.02634031391025,1
"310","sub-021","VTC","3",276.023,"WP","AH","SCISSORS",1.32858232553056,1
"311","sub-021","ANG","1",0.0021,"WP","IH","CIGAR",0.200446962593913,1
"312","sub-021","ANG","1",12.0213,"WF","AH","CAGE",1.03230743664875,1
"313","sub-021","ANG","1",24.0159,"WP","IM","DESK",0.483454460270566,1
"314","sub-021","ANG","1",36.0156,"WP","IM","WHIP",2.6447986172172,1
"315","sub-021","ANG","1",48.0222,"WF","IM","CAMERA",3.57745264895015,1
"316","sub-021","ANG","1",60.0214,"WF","IH","CANE",-1.26329215835065,0
"317","sub-021","ANG","1",72.0221,"WP","AH","SWORD",0.519996636479723,1
"318","sub-021","ANG","1",84.0227,"WP","AH","NEST",2.31130275193717,1
"319","sub-021","ANG","1",96.0206,"WF","IM","STAPLER",2.15534993976673,1
"320","sub-021","ANG","1",108.0224,"WP","AH","CORN",2.04152756243473,1
"321","sub-021","ANG","1",120.0147,"WF","AM","SHOVEL",3.1356721435167,1
"322","sub-021","ANG","1",132.0154,"WF","AH","STOOL",2.69311288106114,1
"323","sub-021","ANG","1",144.0153,"WP","IH","MOON",1.88942660175096,1
"324","sub-021","ANG","1",156.0216,"WF","IM","ENVELOPE",0.48351097368341,1
"325","sub-021","ANG","1",168.0222,"WP","AH","WALLET",1.89268514522905,1
"326","sub-021","ANG","1",180.0219,"WF","IM","COFFEE",3.29072795354625,1
"327","sub-021","ANG","1",192.0233,"WF","IM","ROPE",2.45385492657579,1
"328","sub-021","ANG","1",204.0212,"WF","AH","OVEN",0.150451388423221,1
"329","sub-021","ANG","1",216.0155,"WP","AH","BADGE",3.25567069076275,1
"330","sub-021","ANG","1",228.0149,"WP","AH","OMELET",2.81028964533261,1
"331","sub-021","ANG","1",240.0155,"WF","AH","PENNY",1.58277739807754,1
"332","sub-021","ANG","1",252.0221,"WP","IM","FAN",1.13997440705601,1
"333","sub-021","ANG","1",264.0225,"WP","AH","MUFFIN",3.49371288274115,1
"334","sub-021","ANG","1",276.0221,"WF","AM","DOLLAR",1.85480687709348,1
"335","sub-021","ANG","2",0.0018,"WF","AM","FLASK",2.56959363642831,1
"336","sub-021","ANG","2",12.0174,"WP","AH","POTATO",1.48874946797208,1
"337","sub-021","ANG","2",24.0173,"WP","AH","BRAIN",3.49901353562797,1
