"","subject","roi","run","onset","category","trial_type","word","logit","acc"
"1","sub-020","VTC","1",0.0046,"face","IM","DESK",0.939543371632994,1
"2","sub-020","VTC","1",24.0181,"face","AH","GOAT",-0.749963477261813,0
"3","sub-020","VTC","1",36.0174,"face","AH","ENVELOPE",-1.8222226549585,0
"4","sub-020","VTC","1",72.0123,"face","AH","STRING",0.048122177910759,1
"5","sub-020","VTC","1",84.012,"face","AH","BROOM",0.516924906241323,1
"6","sub-020","VTC","1",96.0175,"face","AH","SWORD",1.53300713230213,1
"7","sub-020","VTC","1",108.0187,"place","AH","PYTHON",0.475275312407979,1
"8","sub-020","VTC","1",132.018,"place","AM","DEER",1.52831192973815,1
"9","sub-020","VTC","1",180.0127,"place","AH","VIOLIN",1.75269777693447,1
"10","sub-020","VTC","1",204.017,"face","AH","SEAL",1.87940721130339,1
"11","sub-020","VTC","1",216.0171,"face","AH","PAIL",0.298849206158017,1
"12","sub-020","VTC","1",228.0188,"face","AH","HIGHWAY",0.923287915999507,1
"13","sub-020","VTC","1",240.0177,"place","AH","OVEN",2.12526044162071,1
"14","sub-020","VTC","1",252.0172,"place","IM","BOWL",0.995556912171532,1
"15","sub-020","VTC","1",264.0124,"face","AH","MONKEY",4.18328972217611,1
"16","sub-020","VTC","1",276.0118,"face","AH","BANANA",-1.2766602733144,0
"17","sub-020","VTC","1",300.0176,"place","AM","ANCHOR",1.31796125844972,1
"18","sub-020","VTC","1",312.0183,"place","AM","HONEY",-1.86708695768888,0
"19","sub-020","VTC","1",324.0185,"place","IM","SHEEP",0.146332851803261,1
"20","sub-020","VTC","2",12.0181,"face","AH","LAMP",-1.2482514760494,0
"21","sub-020","VTC","2",24.0193,"face","AH","NEEDLE",2.67131823389622,1
"22","sub-020","VTC","2",48.0176,"face","IM","COUCH",-1.37735016879947,0
"23","sub-020","VTC","2",60.0123,"place","IM","PAINTBRUSH",-0.498673149878955,0
"24","sub-020","VTC","2",72.0127,"place","IH","ROPE",-0.730478139544214,0
"25","sub-020","VTC","2",84.0135,"face","IM","MUFFIN",-1.66638718608266,0
"26","sub-020","VTC","2",96.0186,"face","AH","CAPE",0.768081283054774,1
"27","sub-020","VTC","2",108.0189,"place","AH","MILK",-1.48530143462273,0
"28","sub-020","VTC","2",120.0185,"place","IM","SOUP",-2.79878200700929,0
"29","sub-020","VTC","2",144.0185,"face","AH","OYSTER",1.62634634884216,1
"30","sub-020","VTC","2",156.0134,"face","AH","MUSTARD",-1.88213957967639,0
"31","sub-020","VTC","2",168.0139,"place","AH","NAPKIN",3.07993089717457,1
"32","sub-020","VTC","2",180.0127,"place","AH","OMELET",2.9162069702247,1
"33","sub-020","VTC","2",192.0186,"place","AH","FENCE",1.21720508210305,1
"34","sub-020","VTC","2",204.0183,"face","AH","BASKET",1.22500049601386,1
"35","sub-020","VTC","2",216.0192,"place","IM","CIGAR",0.605895184538749,1
"36","sub-020","VTC","2",228.0184,"face","AH","CHERRY",0.0060690508023812,1
"37","sub-020","VTC","2",240.0187,"face","AH","MAP",1.17917336036456,1
"38","sub-020","VTC","2",288.016,"face","AH","CASTLE",-3.27534270292918,0
"39","sub-020","VTC","2",300.0193,"place","IM","APPLE",0.632306684631175,1
"40","sub-020","VTC","2",312.0178,"place","IM","TOWEL",-0.692024007611453,0
"41","sub-020","VTC","2",324.0181,"face","AH","CANNON",1.77708590433961,1
"42","sub-020","VTC","2",336.0181,"place","AH","PIGEON",-0.858439313837063,0
"43","sub-020","VTC","2",348.0179,"place","AH","ORANGE",-1.58333207655821,0
"44","sub-020","VTC","3",12.0188,"place","AH","CHEESE",3.13356968600675,1
"45","sub-020","VTC","3",24.0191,"place","AH","RAILROAD",3.46139542432327,1
"46","sub-020","VTC","3",48.0139,"place","AM","JELLY",-4.4017038225907,0
"47","sub-020","VTC","3",60.0146,"place","AH","WINE",1.77969057467246,1
"48","sub-020","VTC","3",84.0194,"face","AH","STAPLER",2.23993701827235,1
"49","sub-020","VTC","3",96.0183,"face","AH","BALLOON",0.848115977373782,1
"50","sub-020","VTC","3",108.0187,"face","AH","BIBLE",3.48471096264816,1
"51","sub-020","VTC","3",120.0201,"place","AH","SYRUP",3.50862275291793,1
"52","sub-020","VTC","3",132.0158,"face","AH","JACKET",-0.752610168151509,0
"53","sub-020","VTC","3",144.0144,"place","AH","PHONE",2.14266864337521,1
"54","sub-020","VTC","3",156.014,"face","AM","KETTLE",-0.480651981306193,0
"55","sub-020","VTC","3",168.018,"face","AH","KNIFE",1.38221303596457,1
"56","sub-020","VTC","3",180.019,"place","AH","TIRE",1.43995385243192,1
"57","sub-020","VTC","3",204.0189,"face","AH","BACON",4.45129732491437,1
"58","sub-020","VTC","3",228.0202,"place","AH","TRAY",0.448720294532608,1
"59","sub-020","VTC","3",252.0139,"place","AM","WHIP",-0.39497517874363,0
"60","sub-020","VTC","3",264.0141,"face","AH","TRUMPET",0.587260548482697,1
"61","sub-020","VTC","3",276.0195,"face","AH","CRADLE",0.957242246267645,1
"62","sub-020","VTC","3",288.0184,"face","AH","MOUSE",2.25629980831692,1
"63","sub-020","VTC","3",300.0199,"place","AH","LADDER",3.29535064995763,1
"64","sub-020","VTC","3",312.0186,"face","AH","COFFEE",-0.314624514473317,0
"65","sub-020","VTC","3",324.0185,"place","AH","ROSE",-0.166219474167032,0
"66","sub-020","VTC","3",348.0143,"face","AH","UMBRELLA",-0.412989273096802,0
"67","sub-020","VTC","4",0.0043,"face","IM","WOLF",1.53495284133807,1
"68","sub-020","VTC","4",24.0194,"face","AH","OTTER",-0.534496888677141,0
"69","sub-020","VTC","4",36.0188,"face","AH","BADGE",1.65353208754675,1
"70","sub-020","VTC","4",48.0206,"place","AH","POTATO",-1.03477518873238,0
"71","sub-020","VTC","4",60.0205,"place","AH","STOOL",1.05282003904567,1
"72","sub-020","VTC","4",84.0141,"place","AH","LION",-0.303410094960505,0
"73","sub-020","VTC","4",96.0138,"place","AM","TROPHY",-2.17463636285723,0
"74","sub-020","VTC","4",108.0134,"place","AH","FLAG",6.45320577198002,1
"75","sub-020","VTC","4",120.0196,"face","IM","CROWN",0.535633918274712,1
"76","sub-020","VTC","4",132.0189,"face","AH","KITTEN",1.02629845391164,1
"77","sub-020","VTC","4",144.0197,"face","AH","MUG",3.38749227868507,1
"78","sub-020","VTC","4",156.0195,"place","AH","SPOON",2.63660004882862,1
"79","sub-020","VTC","4",180.0131,"face","AH","CRAB",2.98422648996307,1
"80","sub-020","VTC","4",192.0134,"place","AH","FAN",1.60950983938737,1
"81","sub-020","VTC","4",204.0145,"face","AH","TOAST",3.02863963389169,1
"82","sub-020","VTC","4",216.0189,"place","AH","LIZARD",-1.33899376404047,0
"83","sub-020","VTC","4",228.0185,"place","AH","BELL",0.61117395927019,1
"84","sub-020","VTC","4",240.0192,"face","AH","TIGER",3.06869621006671,1
"85","sub-020","VTC","4",252.0212,"place","AH","PENNY",6.135414177907,1
"86","sub-020","VTC","4",288.0157,"place","AH","FORK",1.79674118078256,1
"87","sub-020","VTC","4",300.0151,"face","AM","BENCH",-0.850770943471722,0
"88","sub-020","VTC","4",312.0191,"face","AH","CANE",1.56656839950194,1
"89","sub-020","VTC","4",336.0194,"face","IM","TURTLE",-1.95799783754678,0
"90","sub-020","VTC","5",0.0051,"face","AH","GLASSES",-0.417043825551204,0
"91","sub-020","VTC","5",12.0211,"face","AH","SOAP",-0.67918899736965,0
"92","sub-020","VTC","5",36.0199,"face","AH","BONE",0.115966280878049,1
"93","sub-020","VTC","5",72.0148,"face","AH","TAXI",-0.50533588607971,0
"94","sub-020","VTC","5",84.0142,"place","AH","QUILT",2.46355929018179,1
"95","sub-020","VTC","5",96.0137,"place","AM","STAR",0.702168492216104,1
"96","sub-020","VTC","5",108.0199,"place","AH","SHOVEL",2.16907436087082,1
"97","sub-020","VTC","5",132.0203,"place","AH","HOOK",-2.17030399987254,0
"98","sub-020","VTC","5",144.0209,"place","AH","TRACTOR",3.21649725647952,1
"99","sub-020","VTC","5",156.0193,"face","AH","SOCK",3.46623244706765,1
"100","sub-020","VTC","5",168.0224,"face","AH","NEST",2.85364893338207,1
"101","sub-020","VTC","5",180.014,"face","IH","PILLOW",-2.54631219756578,0
"102","sub-020","VTC","5",192.0145,"place","AM","CAMERA",0.369535300610497,1
"103","sub-020","VTC","5",204.0193,"place","AM","BRAIN",-2.0327805547795,0
"104","sub-020","VTC","5",216.0199,"place","AH","SHOWER",-0.436498275186023,0
"105","sub-020","VTC","5",228.0199,"face","AH","KEG",-0.382990737358574,0
"106","sub-020","VTC","5",252.0208,"place","AH","CARROT",4.84346041553943,1
"107","sub-020","VTC","5",264.0196,"place","AM","DOLLAR",-0.0800627889828352,0
"108","sub-020","VTC","5",276.0146,"place","AH","DOLL",-2.17934806404792,0
"109","sub-020","VTC","5",288.0147,"face","AH","ELEPHANT",2.24292010110329,1
"110","sub-020","VTC","5",300.0154,"face","AH","CEREAL",-0.365067753852017,0
"111","sub-020","VTC","5",312.0201,"place","AH","DRUM",0.0453292289557973,1
"112","sub-020","VTC","5",336.0206,"face","AH","PENCIL",2.1858231122996,1
"113","sub-020","VTC","5",348.0199,"face","AH","WALLET",0.941067945476958,1
"114","sub-020","ANG","1",0.0046,"face","IM","DESK",-1.91981329221404,0
"115","sub-020","ANG","1",24.0181,"face","AH","GOAT",0.816855884956627,1
"116","sub-020","ANG","1",36.0174,"face","AH","ENVELOPE",2.35493398147627,1
"117","sub-020","ANG","1",72.0123,"face","AH","STRING",-3.29146252464346,0
"118","sub-020","ANG","1",84.012,"face","AH","BROOM",-2.5157860125982,0
"119","sub-020","ANG","1",96.0175,"face","AH","SWORD",0.529038631893842,1
"120","sub-020","ANG","1",108.0187,"place","AH","PYTHON",0.8850946644491,1
"121","sub-020","ANG","1",132.018,"place","AM","DEER",6.80945109118909,1
"122","sub-020","ANG","1",180.0127,"place","AH","VIOLIN",-0.856973062251311,0
"123","sub-020","ANG","1",204.017,"face","AH","SEAL",0.981026973675549,1
"124","sub-020","ANG","1",216.0171,"face","AH","PAIL",0.601862705971447,1
"125","sub-020","ANG","1",228.0188,"face","AH","HIGHWAY",5.49624752816399,1
"126","sub-020","ANG","1",240.0177,"place","AH","OVEN",2.83915898199798,1
"127","sub-020","ANG","1",252.0172,"place","IM","BOWL",-0.433117167607971,0
"128","sub-020","ANG","1",264.0124,"face","AH","MONKEY",2.26841731584166,1
"129","sub-020","ANG","1",276.0118,"face","AH","BANANA",3.23744551310218,1
"130","sub-020","ANG","1",300.0176,"place","AM","ANCHOR",2.36540760218816,1
"131","sub-020","ANG","1",312.0183,"place","AM","HONEY",0.544790472531833,1
"132","sub-020","ANG","1",324.0185,"place","IM","SHEEP",-3.05537142661012,0
"133","sub-020","ANG","2",12.0181,"face","AH","LAMP",-3.98615023219942,0
"134","sub-020","ANG","2",24.0193,"face","AH","NEEDLE",1.0988342057053,1
"135","sub-020","ANG","2",48.0176,"face","IM","COUCH",-4.51583871574847,0
"136","sub-020","ANG","2",60.0123,"place","IM","PAINTBRUSH",-2.54918799095668,0
"137","sub-020","ANG","2",72.0127,"place","IH","ROPE",1.81523253630528,1
"138","sub-020","ANG","2",84.0135,"face","IM","MUFFIN",4.19933562026094,1
"139","sub-020","ANG","2",96.0186,"face","AH","CAPE",-3.46116809362486,0
"140","sub-020","ANG","2",108.0189,"place","AH","MILK",3.17571761668633,1
"141","sub-020","ANG","2",120.0185,"place","IM","SOUP",-4.72453389314404,0
"142","sub-020","ANG","2",144.0185,"face","AH","OYSTER",1.36262725598424,1
"143","sub-020","ANG","2",156.0134,"face","AH","MUSTARD",-3.89216840168282,0
"144","sub-020","ANG","2",168.0139,"place","AH","NAPKIN",4.24528473815894,1
"145","sub-020","ANG","2",180.0127,"place","AH","OMELET",-0.163682940157072,0
"146","sub-020","ANG","2",192.0186,"place","AH","FENCE",-3.71300984209324,0
"147","sub-020","ANG","2",204.0183,"face","AH","BASKET",-1.12008002565151,0
"148","sub-020","ANG","2",216.0192,"place","IM","CIGAR",-3.29734662909101,0
"149","sub-020","ANG","2",228.0184,"face","AH","CHERRY",0.494172763930853,1
"150","sub-020","ANG","2",240.0187,"face","AH","MAP",3.07903455659175,1
"151","sub-020","ANG","2",288.016,"face","AH","CASTLE",-0.724598225101196,0
"152","sub-020","ANG","2",300.0193,"place","IM","APPLE",1.79914041085402,1
"153","sub-020","ANG","2",312.0178,"place","IM","TOWEL",-2.97168484069098,0
"154","sub-020","ANG","2",324.0181,"face","AH","CANNON",0.679160427214383,1
"155","sub-020","ANG","2",336.0181,"place","AH","PIGEON",-0.873226600594874,0
"156","sub-020","ANG","2",348.0179,"place","AH","ORANGE",1.15215375317731,1
"157","sub-020","ANG","3",12.0188,"place","AH","CHEESE",3.8968665246049,1
"158","sub-020","ANG","3",24.0191,"place","AH","RAILROAD",5.78622530972052,1
"159","sub-020","ANG","3",48.0139,"place","AM","JELLY",0.045649957252812,1
"160","sub-020","ANG","3",60.0146,"place","AH","WINE",1.14618646763947,1
"161","sub-020","ANG","3",84.0194,"face","AH","STAPLER",1.95234584944764,1
"162","sub-020","ANG","3",96.0183,"face","AH","BALLOON",2.36417837426109,1
"163","sub-020","ANG","3",108.0187,"face","AH","BIBLE",5.59397543112247,1
"164","sub-020","ANG","3",120.0201,"place","AH","SYRUP",2.27060567233586,1
"165","sub-020","ANG","3",132.0158,"face","AH","JACKET",-2.06659700076789,0
"166","sub-020","ANG","3",144.0144,"place","AH","PHONE",0.850742444930129,1
"167","sub-020","ANG","3",156.014,"face","AM","KETTLE",-1.51671410011847,0
"168","sub-020","ANG","3",168.018,"face","AH","KNIFE",8.40334627504059,1
"169","sub-020","ANG","3",180.019,"place","AH","TIRE",2.19633940235341,1
"170","sub-020","ANG","3",204.0189,"face","AH","BACON",-0.388392907840089,0
"171","sub-020","ANG","3",228.0202,"place","AH","TRAY",-0.233722779235743,0
"172","sub-020","ANG","3",252.0139,"place","AM","WHIP",4.64292165236628,1
"173","sub-020","ANG","3",264.0141,"face","AH","TRUMPET",1.80723720058719,1
"174","sub-020","ANG","3",276.0195,"face","AH","CRADLE",1.53143961409639,1
"175","sub-020","ANG","3",288.0184,"face","AH","MOUSE",8.88082489048133,1
"176","sub-020","ANG","3",300.0199,"place","AH","LADDER",3.6800854213488,1
"177","sub-020","ANG","3",312.0186,"face","AH","COFFEE",-4.41815659106544,0
"178","sub-020","ANG","3",324.0185,"place","AH","ROSE",-0.642495984621718,0
"179","sub-020","ANG","3",348.0143,"face","AH","UMBRELLA",0.842624397537846,1
"180","sub-020","ANG","4",0.0043,"face","IM","WOLF",4.18519786673685,1
"181","sub-020","ANG","4",24.0194,"face","AH","OTTER",0.417535250081333,1
"182","sub-020","ANG","4",36.0188,"face","AH","BADGE",0.430609827870546,1
"183","sub-020","ANG","4",48.0206,"place","AH","POTATO",3.90626202794701,1
"184","sub-020","ANG","4",60.0205,"place","AH","STOOL",-0.463540862815066,0
"185","sub-020","ANG","4",84.0141,"place","AH","LION",1.30175700088603,1
"186","sub-020","ANG","4",96.0138,"place","AM","TROPHY",-1.53156171305314,0
"187","sub-020","ANG","4",108.0134,"place","AH","FLAG",1.73055827213262,1
"188","sub-020","ANG","4",120.0196,"face","IM","CROWN",4.40606778332541,1
"189","sub-020","ANG","4",132.0189,"face","AH","KITTEN",4.4395190627564,1
"190","sub-020","ANG","4",144.0197,"face","AH","MUG",8.7592668780298,1
"191","sub-020","ANG","4",156.0195,"place","AH","SPOON",5.73007439404383,1
"192","sub-020","ANG","4",180.0131,"face","AH","CRAB",-6.10182970708629,0
"193","sub-020","ANG","4",192.0134,"place","AH","FAN",4.01755548699818,1
"194","sub-020","ANG","4",204.0145,"face","AH","TOAST",2.63445522090501,1
"195","sub-020","ANG","4",216.0189,"place","AH","LIZARD",-1.05905624660853,0
"196","sub-020","ANG","4",228.0185,"place","AH","BELL",5.7581403403495,1
"197","sub-020","ANG","4",240.0192,"face","AH","TIGER",3.35060458379726,1
"198","sub-020","ANG","4",252.0212,"place","AH","PENNY",8.8895727080243,1
"199","sub-020","ANG","4",288.0157,"place","AH","FORK",3.397170499363,1
"200","sub-020","ANG","4",300.0151,"face","AM","BENCH",1.2314127009903,1
"201","sub-020","ANG","4",312.0191,"face","AH","CANE",6.4481328976046,1
"202","sub-020","ANG","4",336.0194,"face","IM","TURTLE",0.822668595598939,1
"203","sub-020","ANG","5",0.0051,"face","AH","GLASSES",1.40492344493638,1
"204","sub-020","ANG","5",12.0211,"face","AH","SOAP",2.45969151118447,1
"205","sub-020","ANG","5",36.0199,"face","AH","BONE",6.2871293285562,1
"206","sub-020","ANG","5",72.0148,"face","AH","TAXI",-2.20948998171598,0
"207","sub-020","ANG","5",84.0142,"place","AH","QUILT",6.94308230263195,1
"208","sub-020","ANG","5",96.0137,"place","AM","STAR",6.59097668825939,1
"209","sub-020","ANG","5",108.0199,"place","AH","SHOVEL",-2.54156947634921,0
"210","sub-020","ANG","5",132.0203,"place","AH","HOOK",-1.26489646154483,0
"211","sub-020","ANG","5",144.0209,"place","AH","TRACTOR",10.9045331826017,1
"212","sub-020","ANG","5",156.0193,"face","AH","SOCK",6.59669042694415,1
"213","sub-020","ANG","5",168.0224,"face","AH","NEST",1.08092346646973,1
"214","sub-020","ANG","5",180.014,"face","IH","PILLOW",2.17490529571328,1
"215","sub-020","ANG","5",192.0145,"place","AM","CAMERA",-2.84293071091216,0
"216","sub-020","ANG","5",204.0193,"place","AM","BRAIN",-3.71667023552611,0
"217","sub-020","ANG","5",216.0199,"place","AH","SHOWER",4.07008579126283,1
"218","sub-020","ANG","5",228.0199,"face","AH","KEG",-1.53506016628203,0
"219","sub-020","ANG","5",252.0208,"place","AH","CARROT",5.31127833268869,1
"220","sub-020","ANG","5",264.0196,"place","AM","DOLLAR",2.09614232763143,1
"221","sub-020","ANG","5",276.0146,"place","AH","DOLL",1.15850827405745,1
"222","sub-020","ANG","5",288.0147,"face","AH","ELEPHANT",-0.011960294329462,0
"223","sub-020","ANG","5",300.0154,"face","AH","CEREAL",4.10746418765551,1
"224","sub-020","ANG","5",312.0201,"place","AH","DRUM",-1.58889433838772,0
"225","sub-020","ANG","5",336.0206,"face","AH","PENCIL",-0.973585878279098,0
"226","sub-020","ANG","5",348.0199,"face","AH","WALLET",5.05632114967957,1
"227","sub-021","VTC","1",0.004,"place","AH","WALLET",0.492963852814246,1
"228","sub-021","VTC","1",12.0125,"face","AH","PENNY",2.44164440089261,1
"229","sub-021","VTC","1",24.0133,"place","AH","SWORD",3.25381537598054,1
"230","sub-021","VTC","1",36.0165,"face","AM","SHOVEL",-1.11972946929792,0
"231","sub-021","VTC","1",48.0182,"place","AH","OMELET",-0.103331330987098,0
"232","sub-021","VTC","1",60.0175,"face","AM","DOLLAR",-0.492756280827418,0
"233","sub-021","VTC","1",72.0168,"place","IM","DESK",-0.036182330530104,0
"234","sub-021","VTC","1",84.0175,"place","IH","MOON",-0.954235362599771,0
"235","sub-021","VTC","1",96.0121,"face","AH","OVEN",-0.290036173861932,0
"236","sub-021","VTC","1",108.0148,"place","IM","FAN",0.391671790355498,1
"237","sub-021","VTC","1",120.0134,"place","AH","NEST",1.20384040188847,1
"238","sub-021","VTC","1",156.0183,"face","AH","STOOL",2.50342788257286,1
"239","sub-021","VTC","1",168.0179,"face","IH","CANE",0.0423104317017711,1
"240","sub-021","VTC","1",180.0181,"face","IM","CAMERA",-0.950934985026697,0
"241","sub-021","VTC","1",204.0126,"place","IH","CIGAR",0.557157480925219,1
"242","sub-021","VTC","1",228.0174,"face","IM","COFFEE",2.91200104900702,1
"243","sub-021","VTC","1",240.0181,"place","AH","CORN",0.260747551191849,1
"244","sub-021","VTC","1",252.0167,"face","IM","ROPE",0.279452990680542,1
"245","sub-021","VTC","1",288.0182,"face","AH","CAGE",1.13658636748655,1
"246","sub-021","VTC","1",300.0122,"place","IM","WHIP",-0.0412578020875125,0
"247","sub-021","VTC","1",312.0124,"face","IM","STAPLER",-0.51545098147015,0
"248","sub-021","VTC","1",324.0132,"face","IM","ENVELOPE",-1.44675942504131,0
"249","sub-021","VTC","1",348.0168,"place","AH","BADGE",0.519000483597268,1
"250","sub-021","VTC","2",0.0044,"place","AH","TOWEL",-0.359226949344928,0
"251","sub-021","VTC","2",12.0195,"face","AM","WOLF",-0.230959462601576,0
"252","sub-021","VTC","2",24.0185,"face","AH","UMBRELLA",-0.924126052524375,0
"253","sub-021","VTC","2",48.013,"face","AM","LOCKER",-1.3959478637214,0
"254","sub-021","VTC","2",60.0131,"place","IH","TROPHY",-0.220085356400364,0
"255","sub-021","VTC","2",72.0138,"face","AH","ROCKET",2.2491374918541,1
"256","sub-021","VTC","2",84.0185,"face","AH","DIAMOND",1.24566659760621,1
"257","sub-021","VTC","2",96.0182,"place","AH","POTATO",-1.22369183366998,0
"258","sub-021","VTC","2",108.0179,"face","AH","TOAST",0.0360933721632404,1
"259","sub-021","VTC","2",120.0174,"face","AM","NEEDLE",-1.26912587782068,0
"260","sub-021","VTC","2",132.0184,"place","AH","BENCH",3.47560128355164,1
"261","sub-021","VTC","2",144.013,"place","AH","CEREAL",0.363272288056093,1
"262","sub-021","VTC","2",156.0126,"place","AH","PURSE",0.839499785703398,1
"263","sub-021","VTC","2",168.0133,"face","AH","ARROW",2.7233339517758,1
"264","sub-021","VTC","2",192.0176,"place","IH","GUITAR",1.3001415314995,1
"265","sub-021","VTC","2",204.0188,"place","AH","LION",0.0480796836001633,1
"266","sub-021","VTC","2",228.0182,"face","IM","PAINTBRUSH",0.13980390631833,1
"267","sub-021","VTC","2",240.0131,"face","AM","FLASK",1.69072700143305,1
"268","sub-021","VTC","2",252.0128,"face","AM","QUILT",-2.34093389386867,0
"269","sub-021","VTC","2",276.0177,"place","AH","JELLY",0.0653797423793268,1
"270","sub-021","VTC","2",300.0181,"face","AM","TIRE",-2.24477454346693,0
"271","sub-021","VTC","2",324.0187,"place","AH","BRAIN",-0.750921809096231,0
"272","sub-021","VTC","2",336.0184,"place","IM","NET",-2.84938913029844,0
"273","sub-021","VTC","3",0.0066,"face","IM","FLAG",-2.34652286261012,0
"274","sub-021","VTC","3",12.0197,"face","IM","OYSTER",0.102636574592297,1
"275","sub-021","VTC","3",24.0185,"place","AH","SHOWER",-0.82033245677996,0
"276","sub-021","VTC","3",48.0135,"place","AH","HAM",-0.978843473462962,0
"277","sub-021","VTC","3",60.0143,"place","AH","TIGER",-1.67680709606583,0
"278","sub-021","VTC","3",72.0138,"place","AH","CANOE",-0.721794383697103,0
"279","sub-021","VTC","3",96.018,"place","AM","BUTTER",0.110385219398935,1
"280","sub-021","VTC","3",108.0197,"face","IM","HIGHWAY",0.243500629563542,1
"281","sub-021","VTC","3",120.0194,"face","IM","CHICKEN",-1.88868581253581,0
"282","sub-021","VTC","3",132.0189,"face","IM","SOCK",-0.50565289819083,0
"283","sub-021","VTC","3",156.0129,"place","AH","LIZARD",0.858255431050511,1
"284","sub-021","VTC","3",168.0137,"place","AH","CAKE",-1.53887260103157,0
"285","sub-021","VTC","3",180.0167,"face","AH","NAPKIN",0.151594744803342,1
"286","sub-021","VTC","3",204.0186,"place","IM","BONE",-0.958169508748459,0
"287","sub-021","VTC","3",216.0181,"face","IM","CLOCK",-2.40856113017505,0
"288","sub-021","VTC","3",264.0136,"face","AM","FENCE",1.85923758412242,1
"289","sub-021","VTC","3",276.0148,"place","AH","COUCH",1.86993169792654,1
"290","sub-021","VTC","3",288.0186,"place","AH","TRACTOR",0.0402670564599783,1
"291","sub-021","VTC","3",300.0208,"face","IM","ELEPHANT",-0.675475251909053,0
"292","sub-021","VTC","3",312.0191,"face","IM","ORANGE",2.08722690200154,1
"293","sub-021","VTC","3",324.0197,"place","AH","MAP",2.99289502275488,1
"294","sub-021","VTC","3",336.0189,"face","IM","ANCHOR",1.53403719265895,1
"295","sub-021","ANG","1",0.004,"place","AH","WALLET",-0.283779391334883,0
"296","sub-021","ANG","1",12.0125,"face","AH","PENNY",0.964362280164248,1
"297","sub-021","ANG","1",24.0133,"place","AH","SWORD",1.22828683583294,1
"298","sub-021","ANG","1",36.0165,"face","AM","SHOVEL",1.4764096756213,1
"299","sub-021","ANG","1",48.0182,"place","AH","OMELET",-0.0679028832670322,0
"300","sub-021","ANG","1",60.0175,"face","AM","DOLLAR",0.521259030510988,1
"301","sub-021","ANG","1",72.0168,"place","IM","DESK",0.200699619196491,1
"302","sub-021","ANG","1",84.0175,"place","IH","MOON",2.14508084066959,1
"303","sub-021","ANG","1",96.0121,"face","AH","OVEN",-1.33460436310366,0
"304","sub-021","ANG","1",108.0148,"place","IM","FAN",2.61461477667172,1
"305","sub-021","ANG","1",120.0134,"place","AH","NEST",1.42064625101302,1
"306","sub-021","ANG","1",156.0183,"face","AH","STOOL",2.57105838890236,1
"307","sub-021","ANG","1",168.0179,"face","IH","CANE",0.429245056898304,1
"308","sub-021","ANG","1",180.0181,"face","IM","CAMERA",1.02917241496027,1
"309","sub-021","ANG","1",204.0126,"place","IH","CIGAR",0.0207447406863485,1
"310","sub-021","ANG","1",228.0174,"face","IM","COFFEE",1.80030568677811,1
"311","sub-021","ANG","1",240.0181,"place","AH","CORN",1.65131420709738,1
"312","sub-021","ANG","1",252.0167,"face","IM","ROPE",-2.04615992755633,0
"313","sub-021","ANG","1",288.0182,"face","AH","CAGE",0.63869215286251,1
"314","sub-021","ANG","1",300.0122,"place","IM","WHIP",-2.01299759227308,0
"315","sub-021","ANG","1",312.0124,"face","IM","STAPLER",0.0928535779418672,1
"316","sub-021","ANG","1",324.0132,"face","IM","ENVELOPE",-0.129492598497713,0
"317","sub-021","ANG","1",348.0168,"place","AH","BADGE",-0.53383834681343,0
"318","sub-021","ANG","2",0.0044,"place","AH","TOWEL",0.332693357822841,1
"319","sub-021","ANG","2",12.0195,"face","AM","WOLF",0.441560324138612,1
"320","sub-021","ANG","2",24.0185,"face","AH","UMBRELLA",-0.192205123796818,0
"321","sub-021","ANG","2",48.013,"face","AM","LOCKER",1.31930646007632,1
"322","sub-021","ANG","2",60.0131,"place","IH","TROPHY",-0.211061918084874,0
"323","sub-021","ANG","2",72.0138,"face","AH","ROCKET",1.42634113058486,1
"324","sub-021","ANG","2",84.0185,"face","AH","DIAMOND",0.0442948720883705,1
"325","sub-021","ANG","2",96.0182,"place","AH","POTATO",0.805820043085271,1
"326","sub-021","ANG","2",108.0179,"face","AH","TOAST",-0.00558870487693631,0
"327","sub-021","ANG","2",120.0174,"face","AM","NEEDLE",-1.40370972100113,0
"328","sub-021","ANG","2",132.0184,"place","AH","BENCH",2.2409958709221,1
"329","sub-021","ANG","2",144.013,"place","AH","CEREAL",-0.609638133241559,0
"330","sub-021","ANG","2",156.0126,"place","AH","PURSE",0.243605007760999,1
"331","sub-021","ANG","2",168.0133,"face","AH","ARROW",3.0816600801024,1
"332","sub-021","ANG","2",192.0176,"place","IH","GUITAR",0.242455887100006,1
"333","sub-021","ANG","2",204.0188,"place","AH","LION",-1.07283943347109,0
"334","sub-021","ANG","2",228.0182,"face","IM","PAINTBRUSH",1.49393618568807,1
"335","sub-021","ANG","2",240.0131,"face","AM","FLASK",-1.97151066201702,0
"336","sub-021","ANG","2",252.0128,"face","AM","QUILT",1.43942994083846,1
"337","sub-021","ANG","2",276.0177,"place","AH","JELLY",1.63735152782757,1
"338","sub-021","ANG","2",300.0181,"face","AM","TIRE",-1.98455122482079,0
"339","sub-021","ANG","2",324.0187,"place","AH","BRAIN",-0.120325876246453,0
"340","sub-021","ANG","2",336.0184,"place","IM","NET",0.625720707004361,1
"341","sub-021","ANG","3",0.0066,"face","IM","FLAG",-1.71518223980838,0
"342","sub-021","ANG","3",12.0197,"face","IM","OYSTER",1.25176964982317,1
